date,time,code,open,high,low,close,volume,amount,adjustflag
2025-02-27,20250227093500000,sh.688686,97.5000,100.9900,97.4100,99.7900,262412,25883772.0000,3
2025-02-27,20250227094000000,sh.688686,99.7900,99.9100,99.0200,99.5700,71706,7128934.0000,3
2025-02-27,20250227094500000,sh.688686,99.5500,100.2700,99.1900,100.2200,129503,12924318.0000,3
2025-02-27,20250227095000000,sh.688686,100.2800,100.5600,98.9000,99.0300,82346,8207148.0000,3
2025-02-27,20250227095500000,sh.688686,98.9400,99.4000,98.8000,99.1500,43396,4297080.0000,3
2025-02-27,20250227100000000,sh.688686,99.1100,99.3700,99.0900,99.3600,38232,3792500.0000,3
2025-02-27,20250227100500000,sh.688686,99.3600,99.6600,98.8000,99.4600,74275,7373928.0000,3
2025-02-27,20250227101000000,sh.688686,99.3200,99.3200,98.1600,99.2200,120722,11901336.0000,3
2025-02-27,20250227101500000,sh.688686,99.2800,99.3300,98.0200,98.2800,40827,4022848.0000,3
2025-02-27,20250227102000000,sh.688686,98.1700,98.6600,98.0000,98.6000,45056,4429656.0000,3
2025-02-27,20250227102500000,sh.688686,98.6000,99.1000,98.5900,98.7500,33224,3284864.0000,3
2025-02-27,20250227103000000,sh.688686,98.7700,100.0000,98.7700,99.5700,95671,9529576.0000,3
2025-02-27,20250227103500000,sh.688686,99.6100,99.9000,99.4400,99.4600,32520,3241832.0000,3
2025-02-27,20250227104000000,sh.688686,99.4200,99.4800,99.0600,99.1500,26058,2586680.0000,3
2025-02-27,20250227104500000,sh.688686,99.1500,99.3000,98.7400,99.0700,60019,5944488.0000,3
2025-02-27,20250227105000000,sh.688686,99.2400,99.2400,98.4700,98.4700,33523,3317728.0000,3
2025-02-27,20250227105500000,sh.688686,98.4800,98.9000,98.3800,98.7300,35326,3482712.0000,3
2025-02-27,20250227110000000,sh.688686,98.7900,98.8000,98.6000,98.7600,20693,2043336.0000,3
2025-02-27,20250227110500000,sh.688686,98.8000,98.8800,98.0600,98.3400,24105,2378808.0000,3
2025-02-27,20250227111000000,sh.688686,98.1500,98.2300,97.2500,97.2500,23472,2295976.0000,3
2025-02-27,20250227111500000,sh.688686,97.4900,97.5700,97.1000,97.1500,46931,4565344.0000,3
2025-02-27,20250227112000000,sh.688686,97.1500,97.1500,96.5000,96.5500,63152,6114176.0000,3
2025-02-27,20250227112500000,sh.688686,96.5500,96.6100,96.2600,96.5600,94089,9077616.0000,3
2025-02-27,20250227113000000,sh.688686,96.6400,97.0400,96.3100,97.0200,43845,4228944.0000,3
2025-02-27,20250227130500000,sh.688686,97.0100,97.0400,96.3000,96.6400,23825,2301024.0000,3
2025-02-27,20250227131000000,sh.688686,96.5000,96.7300,96.1100,96.1700,28731,2769232.0000,3
2025-02-27,20250227131500000,sh.688686,96.1800,96.1800,95.8000,96.0800,36484,3503104.0000,3
2025-02-27,20250227132000000,sh.688686,96.0900,96.4100,96.0000,96.4100,37794,3632256.0000,3
2025-02-27,20250227132500000,sh.688686,96.4400,96.6600,96.4300,96.5200,14075,1358320.0000,3
2025-02-27,20250227133000000,sh.688686,96.5200,96.5600,96.1000,96.1000,12713,1224448.0000,3
2025-02-27,20250227133500000,sh.688686,96.1500,96.1500,95.8200,95.9300,22294,2139632.0000,3
2025-02-27,20250227134000000,sh.688686,96.0500,96.0700,95.7000,95.8600,25946,2485968.0000,3
2025-02-27,20250227134500000,sh.688686,95.8700,96.0000,95.7000,95.9200,30720,2944576.0000,3
2025-02-27,20250227135000000,sh.688686,95.9900,96.3400,95.9500,96.3400,19842,1908016.0000,3
2025-02-27,20250227135500000,sh.688686,96.3000,97.4600,96.3000,97.4600,42133,4080192.0000,3
2025-02-27,20250227140000000,sh.688686,97.4900,97.4900,96.9600,97.1000,50633,4917152.0000,3
2025-02-27,20250227140500000,sh.688686,97.2100,97.2300,96.7400,96.7800,48650,4720624.0000,3
2025-02-27,20250227141000000,sh.688686,96.8100,97.2000,96.8000,97.0100,26798,2600464.0000,3
2025-02-27,20250227141500000,sh.688686,97.0100,97.4800,96.9900,97.2500,28058,2728784.0000,3
2025-02-27,20250227142000000,sh.688686,97.4300,97.4300,97.0500,97.2300,20587,2001232.0000,3
2025-02-27,20250227142500000,sh.688686,97.2700,98.3700,97.2300,98.1300,33811,3308256.0000,3
2025-02-27,20250227143000000,sh.688686,98.1300,98.5100,98.0800,98.2300,22506,2212096.0000,3
2025-02-27,20250227143500000,sh.688686,98.4100,98.5500,97.8000,98.2800,43783,4298576.0000,3
2025-02-27,20250227144000000,sh.688686,98.4300,98.4300,97.7100,98.1200,46926,4606240.0000,3
2025-02-27,20250227144500000,sh.688686,98.0700,98.0700,97.1900,97.1900,37157,3632240.0000,3
2025-02-27,20250227145000000,sh.688686,97.1900,98.0100,97.1900,97.7600,41589,4065520.0000,3
2025-02-27,20250227145500000,sh.688686,98.0100,98.2400,97.6500,98.2100,93333,9146144.0000,3
2025-02-27,20250227150000000,sh.688686,98.2100,98.5200,98.1900,98.4000,75364,7409952.0000,3
2025-02-28,20250228093500000,sh.688686,98.0000,98.0300,95.3500,95.3500,104046,10027746.0000,3
2025-02-28,20250228094000000,sh.688686,95.4000,95.4000,93.6100,94.3200,106214,10043366.0000,3
2025-02-28,20250228094500000,sh.688686,94.3200,94.8700,93.9500,93.9700,98732,9296844.0000,3
2025-02-28,20250228095000000,sh.688686,94.0800,94.2000,93.5000,93.5000,80894,7598320.0000,3
2025-02-28,20250228095500000,sh.688686,93.5000,93.6100,93.1000,93.4700,48456,4525748.0000,3
2025-02-28,20250228100000000,sh.688686,93.4700,93.8000,93.2900,93.5700,46439,4340760.0000,3
2025-02-28,20250228100500000,sh.688686,93.5400,93.5500,92.2000,92.2400,95257,8855184.0000,3
2025-02-28,20250228101000000,sh.688686,92.2400,93.1800,92.2400,93.1800,38722,3584980.0000,3
2025-02-28,20250228101500000,sh.688686,93.1800,94.4900,93.1800,94.4900,62831,5897164.0000,3
2025-02-28,20250228102000000,sh.688686,94.4400,94.4500,93.6200,94.0100,18330,1722996.0000,3
2025-02-28,20250228102500000,sh.688686,94.0200,94.3100,93.6600,93.9600,11812,1110392.0000,3
2025-02-28,20250228103000000,sh.688686,93.9600,94.2000,93.5400,93.6300,13664,1283312.0000,3
2025-02-28,20250228103500000,sh.688686,93.7500,94.1800,93.4300,93.5100,19232,1801576.0000,3
